"id";"nhogar";"miembro";"zona";"edad";"sexo";"parentes_2";"p5_2";"p6_a";"p6_b";"estado";"categori";"t13";"t14";"t15";"t18";"t19";"t28";"t29";"t29a";"t30";"sem_hs";"t33";"t34";"t35";"t37_cod_2";"t37_coda_2";"t38";"t39";"t40";"t41_cod_2";"t47";"t48";"t49";"t50a";"t50b";"t50c";"t50d";"t50e";"t50f";"t51_bis";"i1";"i4";"i6_3";"i10";"i11";"codioph";"ioph_2";"codioph_neto";"ioph_neto_2";"codios";"ios_2";"codioa";"ioa_2";"codlab";"inglab_2";"codi3_1x";"i3_1x_2";"codi3_2x";"i3_2x_2";"codi3_8x";"i3_8x_2";"codi3_est";"i3_est_2";"codi3_otr";"i3_otr_2";"codnolab";"ingnolab_2";"coding";"ingtot_2";"codi_tot";"itfb_2";"ipcfb_2";"e2";"e4";"e6";"e8";"e12";"e13";"e14";"edad_30";"nivel";"aesc";"m1";"m1_2";"m2_anio";"m3_anio";"tipcob2_2";"sn1_1";"sn1_7";"sn1_2";"sn1_3";"sn1_4";"sn1_5";"s8";"sn14";"sn16";"s28";"s29";"dh1";"dh2";"dh3";"t31_bis1";"t31_bis2";"t40bis_a";"t40bis_a1";"t40bis_a2";"t40bis_b";"t40bis_c";"t40bis_d";"t40bis_e1";"t40bis_e2";"t40bis_e3";"t40bis_f";"t40bis_g1";"t40bis_g2";"t40bis_g3";"t40bis_g4";"t40bis_g5";"t40bis_g6";"t40bis_h";"t40bis_a3_1";"t40bis_a3_2";"t40bis_a3_3";"t40bis_a3_5";"t40bis_a3_4";"ts1";"ts2";"ts3";"ts4_1";"ts4_2";"ts4_3";"ts4_4";"ts5_1";"ts5_2";"ts5_3";"ts5_4";"ts5_5";"i7_bis";"i8";"i9";"t12_bis";"t18_1";"t19_1";"t19_bis_1";"t20_1";"t21_1";"t22_1";"t48a_d";"t48b_d";"t50d_a";"t50d_b";"t50d_c";"t50d_d";"t50d_e";"t50d_f";"t51_d";"t23_1_cod";"t24_1_cod";"codi3_3x";"i3_3x_2";"codi3_4x";"i3_4x_2";"codi3_5x";"i3_5x_2";"codi3_6x";"i3_6x_2";"codi3_7x";"i3_7x_2";"codi3_81x";"i3_81x_2";"codi3_82x";"i3_82x_2";"codi3_11x";"i3_11x_2";"codi3_32x";"i3_32x_2";"codi3_33x";"i3_33x_2";"codi3_31x";"i3_31x_2";"codi3_12x";"i3_12x_2";"codi3_13x";"i3_13x_2";"codi3_10x";"i3_10x_2";"dominio";"fexp";"t48a";"t48b";"v2_2";"v4";"v12";"h1";"h2";"h3";"hacinam_2";"tipoho";"i_estratos";"i_canastas";"ca_canastas";"ct_canastas";"ca_pobreza";"ct_pobreza";"anio"
"528";"1";"3";"1";"5";"1";"3";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"40000";"13333";"1";"1";"18";"0";"0";"0";"0";"4";"1";"0";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"561";"0";"0";"2";"3";"1";"1";"2";"3";"1";"3";"2";"2";"21328.19";"61531.09";"20089.28";"45238.59";"2020"
"529";"1";"1";"3";"41";"1";"1";"2";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24";"2";"0";"2";"4810";"3";"2";"5";"1";"33114";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"20000";"9";"20000";"0";"0";"2";"0";"9";"20000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"20000";"9";"53000";"10600";"2";"0";"0";"0";"3";"1";"0";"41";"3";"7";"4";"4";"2007";"2007";"1";"2";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"1";"2";"8";"0";"2";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"390";"4";"3";"2";"3";"1";"1";"2";"3";"1";"7";"2";"2";"46317.87";"108400.72";"43627.37";"81266.67";"2020"
"529";"1";"2";"3";"22";"1";"7";"2";"95";"95";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"20";"1";"1";"2";"4810";"3";"2";"5";"1";"33114";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"15000";"9";"15000";"0";"0";"2";"0";"9";"15000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"15000";"9";"53000";"10600";"2";"0";"0";"0";"3";"1";"0";"22";"3";"7";"4";"4";"2013";"2013";"1";"2";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"1";"2";"8";"0";"2";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"390";"2";"3";"2";"3";"1";"1";"2";"3";"1";"7";"2";"2";"46317.87";"108400.72";"43627.37";"81266.67";"2020"
"529";"1";"3";"3";"43";"1";"8";"2";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24";"2";"0";"2";"4810";"3";"2";"5";"1";"33114";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"3000";"9";"3000";"0";"0";"2";"0";"9";"3000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"3000";"9";"53000";"10600";"2";"0";"0";"0";"7";"1";"0";"43";"5";"12";"4";"4";"2015";"2015";"1";"2";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"1";"2";"8";"0";"2";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"390";"4";"3";"2";"3";"1";"1";"2";"3";"1";"7";"2";"2";"46317.87";"108400.72";"43627.37";"81266.67";"2020"
"529";"1";"4";"3";"27";"1";"7";"6";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"20";"1";"1";"2";"4810";"3";"2";"5";"1";"33114";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"12000";"9";"12000";"0";"0";"2";"0";"9";"12000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"12000";"9";"53000";"10600";"2";"0";"0";"0";"3";"1";"0";"27";"3";"7";"4";"4";"2016";"2016";"1";"2";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"1";"2";"8";"0";"2";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"390";"2";"3";"2";"3";"1";"1";"2";"3";"1";"7";"2";"2";"46317.87";"108400.72";"43627.37";"81266.67";"2020"
"529";"1";"5";"3";"32";"1";"8";"2";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24";"2";"0";"2";"4810";"3";"2";"5";"1";"33114";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"3000";"9";"3000";"0";"0";"2";"0";"9";"3000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"3000";"9";"53000";"10600";"2";"0";"0";"0";"7";"1";"0";"32";"5";"12";"4";"4";"2015";"2015";"1";"2";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"1";"2";"8";"0";"2";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"390";"2";"3";"2";"3";"1";"1";"2";"3";"1";"7";"2";"2";"46317.87";"108400.72";"43627.37";"81266.67";"2020"
"530";"1";"1";"2";"41";"2";"1";"3";"0";"0";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"31000";"1";"8500";"1";"39500";"1";"39500";"1";"48000";"9600";"2";"0";"0";"0";"3";"1";"0";"41";"3";"7";"3";"3";"0";"2003";"1";"2";"2";"2";"2";"2";"1";"2";"0";"2";"1";"4";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"1";"8500";"2";"0";"2";"0";"2";"0";"1";"15000";"2";"0";"2";"0";"2";"0";"1";"16000";"2";"0";"2";"0";"4";"514";"0";"0";"10";"2";"1";"1";"2";"2";"2";"4";"2";"2";"32953.43";"85479.48";"31039.24";"64521.83";"2020"
"530";"1";"2";"2";"19";"1";"3";"6";"95";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"48000";"9600";"2";"0";"0";"0";"7";"1";"0";"18";"5";"12";"3";"3";"0";"2003";"1";"2";"2";"2";"2";"2";"1";"2";"0";"2";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"514";"0";"0";"10";"2";"1";"1";"2";"2";"2";"4";"2";"2";"32953.43";"85479.48";"31039.24";"64521.83";"2020"
"530";"1";"3";"2";"15";"2";"3";"6";"95";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"8500";"1";"8500";"1";"8500";"1";"48000";"9600";"1";"1";"7";"3";"0";"0";"0";"15";"4";"9";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"1";"2";"0";"2";"2";"0";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"1";"8500";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"514";"0";"0";"10";"2";"1";"1";"2";"2";"2";"4";"2";"2";"32953.43";"85479.48";"31039.24";"64521.83";"2020"
"530";"1";"4";"2";"7";"2";"3";"0";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"48000";"9600";"1";"1";"3";"1";"0";"0";"0";"6";"2";"0";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"1";"2";"0";"2";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"514";"0";"0";"10";"2";"1";"1";"2";"2";"2";"4";"2";"2";"32953.43";"85479.48";"31039.24";"64521.83";"2020"
"530";"1";"5";"2";"1";"2";"3";"0";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"48000";"9600";"3";"0";"0";"0";"0";"0";"0";"1";"8";"0";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"1";"2";"0";"2";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"514";"0";"0";"10";"2";"1";"1";"2";"2";"2";"4";"2";"2";"32953.43";"85479.48";"31039.24";"64521.83";"2020"
"531";"1";"1";"2";"41";"2";"1";"3";"0";"0";"1";"3";"0";"0";"0";"0";"0";"1";"2";"2";"0";"0";"0";"0";"2";"5300";"4";"1";"2";"3";"35333";"0";"0";"2";"1";"1";"1";"1";"1";"1";"1";"1";"0";"2";"0";"0";"1";"46000";"1";"46000";"0";"0";"2";"0";"1";"46000";"2";"0";"2";"0";"2";"0";"2";"0";"1";"14500";"1";"14500";"1";"60500";"1";"60500";"15125";"2";"0";"0";"0";"7";"2";"4";"41";"4";"11";"3";"3";"0";"2004";"3";"2";"1";"2";"2";"2";"2";"2";"0";"3";"1";"3";"2";"2";"4";"0";"0";"1";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"14500";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1461";"0";"0";"2";"3";"1";"1";"2";"3";"1";"4";"3";"3";"28193.49";"76338.61";"26555.79";"56812.7";"2020"
"531";"1";"2";"2";"19";"1";"3";"6";"95";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"60500";"15125";"1";"1";"7";"6";"0";"0";"0";"19";"4";"11";"2";"2";"0";"2004";"3";"2";"1";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1461";"0";"0";"2";"3";"1";"1";"2";"3";"1";"4";"3";"3";"28193.49";"76338.61";"26555.79";"56812.7";"2020"
"531";"1";"3";"2";"8";"2";"3";"0";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"60500";"15125";"1";"1";"3";"3";"0";"0";"0";"8";"2";"2";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1461";"0";"0";"2";"3";"1";"1";"2";"3";"1";"4";"3";"3";"28193.49";"76338.61";"26555.79";"56812.7";"2020"
"531";"1";"4";"2";"6";"2";"3";"0";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"60500";"15125";"1";"1";"2";"0";"0";"0";"0";"5";"1";"0";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1461";"0";"0";"2";"3";"1";"1";"2";"3";"1";"4";"3";"3";"28193.49";"76338.61";"26555.79";"56812.7";"2020"
"532";"1";"1";"3";"41";"1";"1";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"30";"1";"1";"2";"2500";"1";"2";"2";"4";"80313";"0";"0";"1";"2";"2";"2";"2";"2";"2";"3";"1";"0";"2";"0";"0";"1";"18000";"1";"18000";"0";"0";"2";"0";"1";"18000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"18000";"1";"68000";"13600";"2";"0";"0";"0";"7";"1";"0";"40";"5";"12";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"2";"0";"4";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1123";"0";"0";"1";"2";"1";"1";"2";"2";"2";"5";"2";"3";"37072.61";"91482.97";"34919.14";"69356.4";"2020"
"532";"1";"2";"3";"46";"2";"2";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"30";"2";"0";"2";"1009";"1";"2";"3";"3";"80203";"0";"0";"2";"1";"1";"1";"1";"1";"1";"1";"1";"0";"2";"0";"0";"1";"33000";"1";"33000";"0";"0";"2";"0";"1";"33000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"33000";"1";"68000";"13600";"2";"0";"0";"0";"7";"1";"0";"46";"5";"12";"1";"1";"0";"2002";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"4";"2";"0";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1123";"0";"0";"1";"2";"1";"1";"2";"2";"2";"5";"2";"3";"37072.61";"91482.97";"34919.14";"69356.4";"2020"
"532";"1";"3";"3";"45";"1";"7";"6";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"30";"1";"1";"2";"2500";"1";"2";"2";"4";"80313";"0";"0";"1";"2";"2";"2";"2";"2";"2";"3";"1";"0";"2";"0";"0";"1";"17000";"1";"17000";"0";"0";"2";"0";"1";"17000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"17000";"1";"68000";"13600";"2";"0";"0";"0";"7";"1";"0";"44";"5";"12";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"2";"0";"4";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1123";"0";"0";"1";"2";"1";"1";"2";"2";"2";"5";"2";"3";"37072.61";"91482.97";"34919.14";"69356.4";"2020"
"532";"1";"4";"3";"9";"1";"3";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"68000";"13600";"1";"1";"3";"3";"0";"0";"0";"8";"2";"2";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1123";"0";"0";"1";"2";"1";"1";"2";"2";"2";"5";"2";"3";"37072.61";"91482.97";"34919.14";"69356.4";"2020"
